SETTORE CONCORSUALE,TITOLO,ISSN,NOTE
11/C5,RENDICONTI LINCEI. SCIENZE FISICHE E NATURALI,2037-4631,.
11/C5,RESEARCH IN PHENOMENOLOGY,0085-5553,.
11/C5,RESEARCH IN PHENOMENOLOGY,1569-1640,.
11/C5,REVIEW OF PHILOSOPHY AND PSYCHOLOGY,1878-5158,.
11/C5,REVIEW OF PHILOSOPHY AND PSYCHOLOGY,1878-5166,.
11/C5,REVISTA DE ESTUDIOS ORTEGUIANOS,1577-0079,.
11/C5,REVUE DE MÉTAPHYSIQUE ET DE MORALE,0035-1571,.
11/C5,REVUE DE SYNTHESE,0035-1776,.
11/C5,REVUE DES SCIENCES PHILOSOPHIQUES ET THEOLOGIQUES,0035-2209,.
11/C5,REVUE D'ÉTHIQUE ET DE THÉOLOGIE MORALE,1266-0078,.
11/C5,RHEINISCHES MUSEUM FÜR PHILOLOGIE,0035-449X,.
11/C5,RHETORICA,0734-8584,.
11/C5,RINASCIMENTO,0080-3073,.
11/C5,RIVISTA DI ESTETICA,0035-6212,.
11/C5,RIVISTA DI FILOSOFIA,0035-6239,.
11/C5,RIVISTA DI FILOSOFIA NEO-SCOLASTICA,0035-6247,.
11/C5,RIVISTA DI STORIA DELLA FILOSOFIA,0393-2516,.
11/C5,SCHOPENHAUER-JAHRBUCH,0080-6935,.
11/C5,SCIENCE,0036-8075,.
11/C5,SCIENCE IN CONTEXT,0269-8897,.
11/C5,SEMIOTICA,0037-1998,.
11/C5,SEMIOTICA,1613-3692,.
11/C5,SISTEMI INTELLIGENTI,1120-9550,.
11/C5,SOCIAL CHOICE AND WELFARE,0176-1714,.
11/C5,SOCIAL HISTORY OF MEDICINE,0951-631X,.
11/C5,SOCIAL PHILOSOPHY & POLICY,0265-0525,.
11/C5,SOCIAL PHILOSOPHY AND POLICY,1471-6437,.
11/C5,SOCIAL STUDIES OF SCIENCE,0306-3127,.
11/C5,SOFT COMPUTING,1432-7643,.
11/C5,SOFT COMPUTING,1433-7479,.
11/C5,STORICA,1125-0194,.
11/C5,STORICA,1973-2236,.
11/C5,STUDI DI ESTETICA,0585-4733,.
11/C5,STUDI FILOSOFICI,1124-1047,.
11/C5,STUDI KANTIANI,1123-4938,.
11/C5,STUDI KANTIANI,1724-1812,.
11/C5,STUDIA LEIBNITIANA,0039-3185,.
11/C5,STUDIA LOGICA,0039-3215,.
11/C5,STUDIA SPINOZANA,0179-3896,.
11/C5,STUDIES IN HISTORY AND PHILOSOPHY OF BIOLOGICAL AND BIOMEDICAL SCIENCES,1369-8486,.
11/C5,STUDIES IN HISTORY AND PHILOSOPHY OF MODERN PHYSICS,1355-2198,.
11/C5,STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE,0039-3681,.
11/C5,SYNTHESE,0039-7857,.
11/C5,TECHNOLOGY AND CULTURE,0040-165X,.
11/C5,TEORIA,1122-1259,.
11/C5,THE BRITISH JOURNAL FOR THE HISTORY OF SCIENCE,1474-001X,.
11/C5,THE BRITISH JOURNAL OF AESTHETICS,0007-0904,.
11/C5,THE BULLETIN OF SYMBOLIC LOGIC,1079-8986,.
11/C5,THE JOURNAL OF AESTHETICS AND ART CRITICISM,0021-8529,.
11/C5,THE JOURNAL OF AESTHETICS AND ART CRITICISM,1540-6245,.
11/C5,THE JOURNAL OF LOGIC AND ALGEBRAIC PROGRAMMING,1873-5940,.
11/C5,THE JOURNAL OF LOGICAL AND ALGEBRAIC METHODS IN PROGRAMMING,2352-2216,.
11/C5,THE JOURNAL OF SYMBOLIC LOGIC,0022-4812,.
11/C5,THE LEIBNIZ REVIEW,1524-1556,.
11/C5,THE MONIST,0026-9662,.
11/C5,THE PHILOSOPHICAL QUARTERLY,0031-8094,.
11/C5,THE PHILOSOPHICAL QUARTERLY,1467-9213,.
11/C5,THE PHILOSOPHICAL REVIEW,0031-8108,.
11/C5,THE REVIEW OF METAPHYSICS,0034-6632,.
11/C5,THE REVIEW OF SYMBOLIC LOGIC,1755-0203,.
11/C5,THE SOUTHERN JOURNAL OF PHILOSOPHY,0038-4283,.
11/C5,THE SOUTHERN JOURNAL OF PHILOSOPHY,2041-6962,.
11/C5,THEORETICAL COMPUTER SCIENCE,0304-3975,.
11/C5,THEORETICAL MEDICINE AND BIOETHICS,1386-7415,.
11/C5,THEORETICAL MEDICINE AND BIOETHICS,1573-0980,.
11/C5,THEORIA,0040-5825,.
11/C5,THEORIA,0495-4548,.
11/C5,THEORIA,1755-2567,.
11/C5,THEORY & PSYCHOLOGY,0959-3543,.
11/C5,THEORY AND DECISION,0040-5833,.
11/C5,THEORY AND DECISION,1573-7187,.
11/C5,TOPOI,0167-7411,.
11/C5,TOPOI,1572-8749,.
11/C5,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,0002-9947,.
11/C5,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,1088-6850,.
11/C5,TRENDS IN COGNITIVE SCIENCES,1364-6613,.
11/C5,TRENDS IN ECOLOGY & EVOLUTION,0169-5347,.
11/C5,VERIFICHE,0391-4186,.
11/C5,VIVARIUM,0042-7543,.
11/C5,VS,0393-8255,.
11/C5,ZEITSCHRIFT FÜR PHILOSOPHISCHE FORSCHUNG,0044-3301,.
11/D1,ACADEMY OF MANAGEMENT LEARNING & EDUCATION,1537-260X,.
11/D1,ACADEMY OF MANAGEMENT LEARNING & EDUCATION,1944-9585,.
11/D1,ACTIVE LEARNING IN HIGHER EDUCATION,1469-7874,.
11/D1,ACTIVE LEARNING IN HIGHER EDUCATION,1741-2625,.
11/D1,ADULT EDUCATION QUARTERLY,0741-7136,.
11/D1,ADULT EDUCATION QUARTERLY,1552-3047,.
11/D1,AJIDD AMERICAN JOURNAL ON INTELLECTUAL AND DEVELOPMENTAL DISABILITIES,2036-220X,.
11/D1,ALTER,1875-0672,.
11/D1,AMERICAN BEHAVIORAL SCIENTIST,0002-7642,.
11/D1,AMERICAN EDUCATIONAL RESEARCH JOURNAL,0002-8312,.
11/D1,AMERICAN JOURNAL OF EDUCATION,0195-6744,.
11/D1,AMERICAN JOURNAL OF EDUCATION,1549-6511,.
11/D1,ANNALI DI STORIA DELL'EDUCAZIONE E DELLE ISTITUZIONI SCOLASTICHE,1723-9672,.
11/D1,ANNALI ONLINE DELLA DIDATTICA E DELLA FORMAZIONE DOCENTE,2038-1034,.
11/D1,ASIA EUROPE JOURNAL,1610-2932,.
11/D1,ASIA PACIFIC EDUCATION REVIEW,1598-1037,.
11/D1,ASSESSMENT & EVALUATION IN HIGHER EDUCATION,1469-297X,.
11/D1,ASSESSMENT AND EVALUATION IN HIGHER EDUCATION,0260-2938,.
11/D1,ASSESSMENT IN EDUCATION,0969-594X,.
11/D1,"ASSESSMENT IN EDUCATION: PRINCIPLES, POLICY AND PRACTICE",1465-329X,.
11/D1,AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY,1449-5554,.
11/D1,AUSTRALIAN EDUCATIONAL RESEARCHER,0311-6999,.
11/D1,AUSTRALIAN EDUCATIONAL RESEARCHER,2210-5328,.
11/D1,AUSTRALIAN JOURNAL OF SPECIAL EDUCATION,0157-7379,.
11/D1,BILDUNG UND ERZIEHUNG,0006-2456,.
11/D1,BOLLETTINO CIRSE,1971-5714,.
11/D1,BRAIN AND COGNITION,0278-2626,.
11/D1,BRAIN AND COGNITION,1090-2147,.
11/D1,BRAIN AND LANGUAGE,0093-934X,.
11/D1,BRITISH EDUCATIONAL RESEARCH JOURNAL,0141-1926,.
11/D1,BRITISH EDUCATIONAL RESEARCH JOURNAL,1469-3518,.
11/D1,BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,0007-1013,.
11/D1,BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,1467-8535,.
11/D1,BRITISH JOURNAL OF SPECIAL EDUCATION,0952-3383,.
11/D1,CADMO,1122-5165,.
11/D1,CAMBRIDGE JOURNAL OF EDUCATION,0305-764X,.
11/D1,CAMBRIDGE JOURNAL OF EDUCATION,1469-3577,.
11/D1,CHILD DEVELOPMENT,0009-3920,.
11/D1,CIVITAS EDUCATIONIS,2280-6865,.
11/D1,CIVITAS EDUCATIONIS,2281-9568,.
11/D1,COGNITION AND INSTRUCTION,0737-0008,.
11/D1,COGNITION AND INSTRUCTION,1532-690X,.
11/D1,COMMUNICATION EDUCATION,0363-4523,.
11/D1,COMMUNICATION EDUCATION,1479-5795,.
11/D1,COMPARATIVE EDUCATION,0305-0068,.
11/D1,COMPARATIVE EDUCATION,1360-0486,.
11/D1,COMPARATIVE EDUCATION REVIEW,0010-4086,.
11/D1,COMPARATIVE EDUCATION REVIEW,1545-701X,.
11/D1,COMPUTERS & EDUCATION,0360-1315,.
11/D1,COMPUTERS IN HUMAN BEHAVIOR,0747-5632,.
11/D1,CQIA RIVISTA,2039-4039,.
11/D1,CURRICULUM INQUIRY,0362-6784,.
11/D1,CURRICULUM INQUIRY,1467-873X,.
11/D1,DISABILITY & SOCIETY,0968-7599,.
11/D1,DISTANCE EDUCATION,0158-7919,.
11/D1,EARLY CHILDHOOD RESEARCH QUARTERLY,0885-2006,.
11/D1,EDUCATION FINANCE AND POLICY,1557-3060,.
11/D1,EDUCATION FINANCE AND POLICY,1557-3079,.
11/D1,EDUCATION SCIENCES & SOCIETY,2038-9442,.
11/D1,EDUCATIONAL ADMINISTRATION QUARTERLY,0013-161X,.
11/D1,EDUCATIONAL ADMINISTRATION QUARTERLY,1552-3519,.
11/D1,EDUCATIONAL ASSESSMENT,1062-7197,.
11/D1,EDUCATIONAL ASSESSMENT,1532-6977,.
11/D1,EDUCATIONAL EVALUATION AND POLICY ANALYSIS,0162-3737,.
11/D1,EDUCATIONAL MANAGEMENT ADMINISTRATION & LEADERSHIP,1741-1432,.
11/D1,EDUCATIONAL MANAGEMENT ADMINISTRATION & LEADERSHIP,1741-1440,.
11/D1,"EDUCATIONAL MEASUREMENT, ISSUES AND PRACTICE",0731-1745,.
11/D1,"EDUCATIONAL MEASUREMENT, ISSUES AND PRACTICE",1745-3992,.
11/D1,Educational Philosophy and Theory,0013-1857,.
11/D1,Educational Philosophy and Theory,1469-5812,.
11/D1,EDUCATIONAL POLICY,0895-9048,.
11/D1,EDUCATIONAL POLICY,1552-3896,.
11/D1,EDUCATIONAL REFLECTIVE PRACTICES,2240-7758,.
11/D1,EDUCATIONAL RESEARCH AND EVALUATION,1380-3611,.
11/D1,EDUCATIONAL RESEARCH AND EVALUATION,1744-4187,.
11/D1,EDUCATIONAL RESEARCH REVIEW,1747-938X,.
11/D1,EDUCATIONAL RESEARCHER,0013-189X,.
11/D1,EDUCATIONAL RESEARCHER,1935-102X,.
11/D1,EDUCATIONAL TECHNOLOGY & SOCIETY,1436-4522,.
11/D1,EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,1042-1629,.
11/D1,EDUCATIONAL THEORY,0013-2004,.
11/D1,EDUCAZIONE,2280-7837,.
11/D1,EDUCAZIONE LINGUISTICA LANGUAGE EDUCATION,2280-6792,.
11/D1,EL FUTURO DEL PASADO,1989-9289,.
11/D1,ELEMENTARY SCHOOL JOURNAL,0013-5984,.
11/D1,ENCOUNTERS ON EDUCATION,1494-4936,.
11/D1,ENCYCLOPAIDEIA,1590-492X,.
11/D1,ENVIRONMENTAL EDUCATION RESEARCH,1350-4622,.
11/D1,ENVIRONMENTAL EDUCATION RESEARCH,1469-5871,.
11/D1,ESE. ESTUDIOS SOBRE EDUCACIÓN,1578-7001,.
11/D1,"Espacio, Tiempo y Educación",2340-7263,.
11/D1,Ethics and Education,1744-9642,.
11/D1,Ethics and Education,1744-9650,.
11/D1,EUROPEAN JOURNAL OF PSYCHOLOGY OF EDUCATION,0256-2928,.
11/D1,EUROPEAN JOURNAL OF SPECIAL NEEDS EDUCATION,0885-6257,.
11/D1,EUROPEAN JOURNAL OF TEACHER EDUCATION,0261-9768,.
11/D1,EUROPEAN JOURNAL OF TEACHER EDUCATION,1469-5928,.
11/D1,FORMAZIONE & INSEGNAMENTO,1973-4778,.
11/D1,FORMAZIONE & INSEGNAMENTO,2279-7505,.
11/D1,Foro de Educación,1698-7802,.
11/D1,GENDER AND EDUCATION,0954-0253,.
11/D1,GIORNALE ITALIANO DELLA RICERCA EDUCATIVA,2038-9736,.
11/D1,GIORNALE ITALIANO DELLA RICERCA EDUCATIVA,2038-9744,.
11/D1,HARVARD EDUCATIONAL REVIEW,0017-8055,.
11/D1,HARVARD EDUCATIONAL REVIEW,1943-5045,.
11/D1,HEALTH EDUCATION RESEARCH,0268-1153,.
11/D1,HEALTH EDUCATION RESEARCH,1465-3648,.
11/D1,HIGHER EDUCATION QUARTERLY,0951-5224,.
11/D1,HIGHER EDUCATION RESEARCH & DEVELOPMENT,1469-8366,.
11/D1,HIGHER EDUCATION RESEARCH AND DEVELOPMENT,0729-4360,.
11/D1,HISTOIRE DE L'EDUCATION,0221-6280,.
11/D1,HISTORIA DE LA EDUCACIÓN,0212-0267,.
11/D1,HISTORY OF EDUCATION,0046-760X,.
11/D1,HISTORY OF EDUCATION & CHILDREN'S LITERATURE,1971-1093,.
11/D1,HISTORY OF EDUCATION & CHILDREN'S LITERATURE,1971-1131,.
11/D1,HISTORY OF EDUCATION QUARTERLY,0018-2680,.
11/D1,HISTORY OF EDUCATION REVIEW,0819-8691,.
11/D1,I PROBLEMI DELLA PEDAGOGIA,0032-9347,.
11/D1,IEEE TRANSACTIONS ON LEARNING TECHNOLOGIES,1939-1382,.
11/D1,INFANCIA Y APRENDIZAJE,0210-3702,.
11/D1,INFANCY,1525-0008,.
11/D1,INNOVATIONS IN EDUCATION AND TEACHING INTERNATIONAL,1470-3297,.
11/D1,INSTRUCTIONAL SCIENCE,0020-4277,.
11/D1,INSTRUCTIONAL SCIENCE,1573-1952,.
11/D1,INTELLECTUAL AND DEVELOPMENTAL DISABILITIES,1934-9491,.
11/D1,INTERACTION STUDIES,1572-0373,.
11/D1,INTERACTIVE LEARNING ENVIRONMENTS,1049-4820,.
11/D1,INTERCULTURAL EDUCATION,1467-5986,.
11/D1,INTERCULTURAL EDUCATION,1469-8439,.
11/D1,INTERNATIONAL JOURNAL OF COMPUTER-SUPPORTED COLLABORATIVE LEARNING,1556-1607,.
11/D1,INTERNATIONAL JOURNAL OF COMPUTER-SUPPORTED COLLABORATIVE LEARNING,1556-1615,.
11/D1,INTERNATIONAL JOURNAL OF DIGITAL LITERACY AND DIGITAL COMPETENCE,1947-3494,.
11/D1,"INTERNATIONAL JOURNAL OF DISABILITY, DEVELOPMENT, AND EDUCATION",1034-912X,.
11/D1,INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,0738-0593,.
11/D1,INTERNATIONAL JOURNAL OF EDUCATIONAL MANAGEMENT,0951-354X,.
11/D1,INTERNATIONAL JOURNAL OF INCLUSIVE EDUCATION,1360-3116,.
11/D1,INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,0950-0693,.
11/D1,INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,1464-5289,.
11/D1,INTERNATIONAL REVIEW OF RESEARCH IN OPEN AND DISTANCE LEARNING,1492-3831,.
11/D1,JE-LKS. JOURNAL OF E-LEARNING AND KNOWLEDGE SOCIETY,1826-6223,.
11/D1,JE-LKS. JOURNAL OF E-LEARNING AND KNOWLEDGE SOCIETY,1971-8829,.
11/D1,JOURNAL OF ADOLESCENCE,0140-1971,.
11/D1,JOURNAL OF ADOLESCENCE,1095-9254,.
11/D1,JOURNAL OF ADULT AND CONTINUING EDUCATION,1477-9714,.
11/D1,JOURNAL OF ADULT AND CONTINUING EDUCATION,1479-7194,.
11/D1,JOURNAL OF CHILD LANGUAGE,0305-0009,.
11/D1,JOURNAL OF COMPUTER ASSISTED LEARNING,0266-4909,.
11/D1,JOURNAL OF COMPUTER ASSISTED LEARNING,1365-2729,.
11/D1,JOURNAL OF CURRICULUM STUDIES,0022-0272,.
11/D1,JOURNAL OF CURRICULUM STUDIES,1366-5839,.
11/D1,JOURNAL OF DEAF STUDIES AND DEAF EDUCATION,1081-4159,.
11/D1,JOURNAL OF DEAF STUDIES AND DEAF EDUCATION,1465-7325,.
11/D1,JOURNAL OF EDUCATION FOR TEACHING,0260-7476,.
11/D1,JOURNAL OF EDUCATION FOR TEACHING,1360-0540,.
11/D1,JOURNAL OF EDUCATION POLICY,0268-0939,.
11/D1,JOURNAL OF EDUCATION POLICY,1464-5106,.
11/D1,JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,1076-9986,.
11/D1,JOURNAL OF EDUCATIONAL CHANGE,1389-2843,.
11/D1,JOURNAL OF EDUCATIONAL CHANGE,1573-1812,.
11/D1,JOURNAL OF EDUCATIONAL RESEARCH,0022-0671,.
11/D1,JOURNAL OF EDUCATIONAL RESEARCH,1940-0675,.
11/D1,"JOURNAL OF EDUCATIONAL, CULTURAL AND PSYCHOLOGICAL STUDIES",2037-7924,.
11/D1,"JOURNAL OF EDUCATIONAL, CULTURAL AND PSYCHOLOGICAL STUDIES",2037-7932,.
11/D1,JOURNAL OF EMPIRICAL RESEARCH ON HUMAN RESEARCH ETHICS,1556-2646,.
11/D1,JOURNAL OF ENVIRONMENTAL EDUCATION,1940-1892,.
11/D1,JOURNAL OF EXPERIMENTAL EDUCATION,1940-0683,.
11/D1,JOURNAL OF HIGHER EDUCATION,1538-4640,.
11/D1,JOURNAL OF INFORMATION TECHNOLOGY EDUCATION:RESEARCH,1539-3585,.
11/D1,JOURNAL OF INFORMATION TECHNOLOGY EDUCATION:RESEARCH,1547-9714,.
11/D1,JOURNAL OF INTELLECTUAL DISABILITIES,1744-6295,.
11/D1,JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,0964-2633,.
11/D1,JOURNAL OF INTERACTIVE LEARNING RESEARCH,1093-023X,.
11/D1,JOURNAL OF INTERNATIONAL MANAGEMENT,1075-4253,.
11/D1,JOURNAL OF LEARNING DISABILITIES,0022-2194,.
11/D1,JOURNAL OF LITERACY RESEARCH,1086-296X,.
11/D1,JOURNAL OF LITERACY RESEARCH,1554-8430,.
11/D1,JOURNAL OF NEUROLINGUISTICS,0911-6044,.
11/D1,JOURNAL OF PHILOSOPHY OF EDUCATION,0309-8249,.
11/D1,JOURNAL OF PHILOSOPHY OF EDUCATION,1467-9752,.
11/D1,JOURNAL OF PLANNING EDUCATION AND RESEARCH,0739-456X,.
11/D1,JOURNAL OF REHABILITATION,0022-4154,.
11/D1,JOURNAL OF RESEARCH IN SCIENCE TEACHING,0022-4308,.
11/D1,JOURNAL OF RESEARCH IN SCIENCE TEACHING,1098-2736,.
11/D1,JOURNAL OF RESEARCH ON ADOLESCENCE,1050-8392,.
11/D1,JOURNAL OF RESEARCH ON ADOLESCENCE,1532-7795,.
11/D1,JOURNAL OF RESEARCH ON EDUCATIONAL EFFECTIVENESS,1934-5739,.
11/D1,JOURNAL OF RESEARCH ON EDUCATIONAL EFFECTIVENESS,1934-5747,.
11/D1,JOURNAL OF RESEARCH ON TECHNOLOGY IN EDUCATION,1539-1523,.
11/D1,JOURNAL OF RESEARCH ON TECHNOLOGY IN EDUCATION,1945-0818,.
11/D1,JOURNAL OF SCIENCE EDUCATION AND TECHNOLOGY,1059-0145,.
11/D1,JOURNAL OF SCIENCE TEACHER EDUCATION,1046-560X,.
11/D1,JOURNAL OF STUDIES IN INTERNATIONAL EDUCATION,1028-3153,.
11/D1,JOURNAL OF TEACHER EDUCATION,0022-4871,.
11/D1,Journal of transformative education,1541-3446,.
11/D1,Journal of transformative education,1552-7840,.
11/D1,JOURNAL OF YOUTH AND ADOLESCENCE,0047-2891,.
11/D1,JOURNAL OF YOUTH AND ADOLESCENCE,1573-6601,.
11/D1,LA FAMIGLIA,0392-2774,.
11/D1,LANGUAGE AND COGNITIVE PROCESSES,0169-0965,.
11/D1,LANGUAGE POLICY,1568-4555,.
11/D1,LANGUAGE POLICY,1573-1863,.
11/D1,LEARNING AND INSTRUCTION,0959-4752,.
11/D1,"LEARNING, MEDIA AND TECHNOLOGY",1743-9884,.
11/D1,LIBRI ET LIBERI,1848-3488,.
11/D1,L'INTEGRAZIONE SCOLASTICA E SOCIALE,1720-996X,.
11/D1,LLL,2279-9001,.
11/D1,MALTRATTAMENTO E ABUSO ALL'INFANZIA,1591-4267,.
11/D1,MALTRATTAMENTO E ABUSO DELL'INFANZIA,1972-5140,.
11/D1,MEDICAL EDUCATION,0308-0110,.
11/D1,MEDICAL TEACHER,0142-159X,.
11/D1,META,0026-0452,.
11/D1,META,1492-1421,.
11/D1,METIS,2240-9580,.
11/D1,"MIND, BRAIN AND EDUCATION",1751-228X,.
11/D1,"MIND, BRAIN, AND EDUCATION",1751-2271,.
11/D1,NUOVA SECONDARIA,1828-4582,.
11/D1,NUOVO BOLLETTINO CIRSE,1972-6562,.
11/D1,ORIENTAMENTI PEDAGOGICI,0030-5391,.
11/D1,OXFORD REVIEW OF EDUCATION,0305-4985,.
11/D1,OXFORD REVIEW OF EDUCATION,1465-3915,.
11/D1,PÄDAGOGISCHE RUNDSCHAU,0030-9273,.
11/D1,PAEDAGOGICA HISTORICA,0030-9230,.
11/D1,PAIDEUTIKA,1974-6814,.
11/D1,PATIENT EDUCATION AND COUNSELING,0738-3991,.
11/D1,PEDAGOGIA E VITA,0031-3777,.
11/D1,PEDAGOGIA OGGI,1827-0824,.
11/D1,PEDAGOGIA PIÙ DIDATTICA,1973-7181,.
11/D1,PEDAGOGIA PIÙ DIDATTICA,2421-2946,.
11/D1,PROFESSIONAL DEVELOPMENT IN EDUCATION,1941-5257,.
11/D1,QDS. QUADERNI DI DIDATTICA DELLA SCRITTURA,1825-8301,.
11/D1,QUALITATIVE INQUIRY,1077-8004,.
11/D1,QWERTY,2240-2950,.
11/D1,"RACE, ETHNICITY AND EDUCATION",1361-3324,.
11/D1,"RACE, ETHNICITY AND EDUCATION",1470-109X,.
11/D1,RASSEGNA DI PEDAGOGIA,0033-9571,.
11/D1,READING & WRITING,0922-4777,.
11/D1,REM,2037-0830,.
11/D1,REM,2037-0849,.
11/D1,REMEDIAL AND SPECIAL EDUCATION,0741-9325,.
11/D1,RESEARCH IN HIGHER EDUCATION,0361-0365,.
11/D1,RESEARCH IN HIGHER EDUCATION,1573-188X,.
11/D1,RESEARCH IN SCIENCE EDUCATION,0157-244X,.
11/D1,REVIEW OF EDUCATIONAL RESEARCH,0034-6543,.
11/D1,REVIEW OF HIGHER EDUCATION,0162-5748,.
11/D1,REVIEW OF RESEARCH IN EDUCATION,0091-732X,.
11/D1,REVISTA LATINOAMERICANA DE EDUCACIÓN INFANTIL,2255-0666,.
11/D1,RICERCAZIONE,2036-5330,.
11/D1,RICERCHE DI PEDAGOGIA E DIDATTICA,1970-2221,.
11/D1,RICERCHE DI PSICOLOGIA,0391-6081,.
11/D1,RICERCHE DI PSICOLOGIA,1972-5620,.
11/D1,RICERCHE PEDAGOGICHE,1971-5706,.
11/D1,RIVISTA DI STORIA DELL'EDUCAZIONE,2384-8294,.
11/D1,RIVISTA ITALIANA DI EDUCAZIONE FAMILIARE,1973-638X,.
11/D1,RIVISTA ITALIANA DI EDUCAZIONE FAMILIARE,2037-1861,.
11/D1,SCANDINAVIAN JOURNAL OF EDUCATIONAL RESEARCH,0031-3831,.
11/D1,SCANDINAVIAN JOURNAL OF EDUCATIONAL RESEARCH,1470-1170,.
11/D1,SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,0924-3453,.
11/D1,SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,1744-5124,.
11/D1,SCHOOL LEADERSHIP & MANAGEMENT,1363-2434,.
11/D1,SCHOOL LEADERSHIP & MANAGEMENT,1364-2626,.
11/D1,SCHOOL PSYCHOLOGY INTERNATIONAL,0143-0343,.
11/D1,SCUOLA DEMOCRATICA,1129-731X,.
11/D1,SCUOLA DEMOCRATICA,2039-2699,.
11/D1,SOCIAL PSYCHOLOGY OF EDUCATION,1381-2890,.
11/D1,STUDI SULLA FORMAZIONE,1127-1124,.
11/D1,STUDI SULLA FORMAZIONE,2036-6981,.
11/D1,STUDIES IN CONTINUING EDUCATION,0158-037X,.
11/D1,STUDIES IN CONTINUING EDUCATION,1470-126X,.
11/D1,STUDIES IN HIGHER EDUCATION,0307-5079,.
11/D1,STUDIES IN HIGHER EDUCATION,1470-174X,.
11/D1,STUDIES IN PHILOSOPHY & EDUCATION,1573-191X,.
11/D1,STUDIES IN PHILOSOPHY AND EDUCATION,0039-3746,.
11/D1,STUDIES IN SCIENCE EDUCATION,0305-7267,.
11/D1,STUDIES IN SCIENCE EDUCATION,1940-8412,.
11/D1,STUDIUM EDUCATIONIS,1722-8395,.
11/D1,STUDIUM EDUCATIONIS,2035-844X,.
11/D1,TD TECNOLOGIE DIDATTICHE,1970-061X,.
11/D1,TEACHERS AND TEACHING,1354-0602,.
11/D1,TEACHERS AND TEACHING: THEORY AND PRACTICE,1470-1278,.
11/D1,TEACHING AND TEACHER EDUCATION,0742-051X,.
11/D1,"TECHNOLOGY, PEDAGOGY AND EDUCATION",1475-939X,.
11/D1,"TECHNOLOGY, PEDAGOGY AND EDUCATION",1747-5139,.
11/D1,TEORÍA DE LA EDUCACIÓN,1138-9737,.
11/D1,THE AMERICAN JOURNAL OF DISTANCE EDUCATION,0892-3647,.
11/D1,THE ASIA-PACIFIC EDUCATION RESEARCHER,0119-5646,.
11/D1,THE ASIA-PACIFIC EDUCATION RESEARCHER,2243-7908,.
11/D1,THE ELEMENTARY SCHOOL JOURNAL,1554-8279,.
11/D1,THE EUROPEAN JOURNAL FOR RESEARCH ON THE EDUCATION AND LEARNING OF ADULTS,2000-7426,.
11/D1,THE EUROPEAN JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,1740-5629,.
11/D1,THE JOURNAL OF ENVIRONMENTAL EDUCATION,0095-8964,.
11/D1,THE JOURNAL OF EXPERIMENTAL EDUCATION,0022-0973,.
11/D1,THE JOURNAL OF HIGHER EDUCATION,0022-1546,.
11/D1,THE JOURNAL OF SPECIAL EDUCATION,0022-4669,.
11/D1,THE JOURNAL OF THE LEARNING SCIENCES,1050-8406,.
11/D1,THE JOURNAL OF THE LEARNING SCIENCES,1532-7809,.
11/D1,THE REVIEW OF HIGHER EDUCATION,1090-7009,.
11/D1,TOPICS IN EARLY CHILDHOOD SPECIAL EDUCATION,0271-1214,.
11/D1,TOPICS IN EARLY CHILDHOOD SPECIAL EDUCATION,1538-4845,.
11/D1,VOCATIONS AND LEARNING,1874-785X,.
11/D1,VOCATIONS AND LEARNING,1874-7868,.
11/D1,ZEITSCHRIFT FUR PADAGOGIK,0044-3247,.
11/D2,ACADEMY OF MANAGEMENT LEARNING & EDUCATION,1537-260X,.
11/D2,ACADEMY OF MANAGEMENT LEARNING & EDUCATION,1944-9585,.
11/D2,ACTIVE LEARNING IN HIGHER EDUCATION,1469-7874,.
11/D2,ACTIVE LEARNING IN HIGHER EDUCATION,1741-2625,.
11/D2,ADULT EDUCATION QUARTERLY,0741-7136,.
11/D2,ADULT EDUCATION QUARTERLY,1552-3047,.
11/D2,AGE,0161-9152,.
11/D2,AJIDD AMERICAN JOURNAL ON INTELLECTUAL AND DEVELOPMENTAL DISABILITIES,2036-220X,.
11/D2,ALTER,1875-0672,.
11/D2,AMERICAN BEHAVIORAL SCIENTIST,0002-7642,.
11/D2,AMERICAN EDUCATIONAL RESEARCH JOURNAL,0002-8312,.
11/D2,AMERICAN JOURNAL OF EDUCATION,0195-6744,.
11/D2,AMERICAN JOURNAL OF EDUCATION,1549-6511,.
11/D2,AMERICAN JOURNAL OF PHYSIOLOGY. HEART AND CIRCULATORY PHYSIOLOGY,0363-6135,.
